KID,LATITUDE,LONGITUDE,IP(DCA),B,D,Pressure,So,Sw,K,Porosity,Skin,Q,Shaliness
1044026262,39.0506154,-99.2591727,191,0.003790307,4.823544,912,0.61,0.292,43,0.0843,3.76,19,0.247
1042547439,39.0456968,-99.2588305,192,0.003810378,4.794768,1022,0.733,0.245,34,0.0675,8.57,2,0.101
1043342090,39.0605317,-99.2615401,163,0.003715932,4.706912,985,0.713,0.297,23,0.0671,7.58,1,0.184
1001217750,39.0765966,-99.2694916,162,0.003798683,4.617638,935,0.795,0.219,23,0.0866,8.45,45140,0.259
1001217749,39.0766346,-99.2741428,180,0.003698352,4.383011,968,0.709,0.272,10,0.0626,2.99,11427,0.236
1001217752,39.0747648,-99.2671604,147,0.003896886,4.398897,952,0.718,0.236,11,0.0761,8.26,8169,0.103
1001217953,39.0748407,-99.2764627,163,0.003726055,4.323173,1067,0.698,0.201,28,0.0833,1.7,4623,0.11
1001217751,39.0748028,-99.2718115,174,0.003969523,4.245745,1035,0.654,0.291,26,0.0657,7.44,3000,0.184
1001217754,39.0784285,-99.2718228,172,0.003865834,4.920604,1000,0.751,0.207,44,0.0893,8.91,3000,0.124
1001217757,39.0765587,-99.2648404,169,0.003764935,4.929012,1044,0.771,0.28,4,0.0839,9.36,3000,0.25
1001217956,39.0829985,-99.2764882,179,0.003984523,4.22984,978,0.661,0.208,36,0.0725,3.71,3000,0.276
1001219168,39.0784657,-99.2763869,156,0.003867253,4.360772,959,0.641,0.259,29,0.0767,8.13,3000,0.231
1001217748,39.0802223,-99.2695029,170,0.00399225,4.948485,954,0.63,0.286,29,0.0812,6.74,2668,0.167
1001217747,39.0801844,-99.2648518,169,0.003958866,4.503319,965,0.662,0.24,23,0.065,9.11,388,0.143
1001217753,39.0829131,-99.2660231,195,0.003855272,4.348968,1073,0.657,0.202,8,0.0764,2.92,352,0.293
1001217952,39.0801464,-99.2602006,158,0.003813824,4.565188,1000,0.735,0.279,31,0.0693,3.76,313,0.285
1001217755,39.0783905,-99.2671717,144,0.003914461,4.438017,935,0.609,0.216,49,0.0744,2.48,259,0.128
1001218488,39.0783526,-99.2625205,164,0.003873391,4.690746,1095,0.736,0.223,23,0.0798,4.7,209,0.12
1001217957,39.0857083,-99.2753339,146,0.003801019,4.275324,1098,0.644,0.229,10,0.0847,4.03,158,0.125
1001217951,39.0838101,-99.2648631,146,0.003724284,4.912052,952,0.679,0.295,30,0.078,9.36,130,0.1
1036556944,39.0767682,-99.2720009,171,0.003956786,4.848461,1041,0.761,0.221,42,0.0747,9.3,60,0.106
1001217950,39.0837721,-99.2602119,144,0.003971998,4.36929,991,0.718,0.244,43,0.0794,1.23,56,0.2
1033972656,39.0786874,-99.2698998,157,0.003735603,4.996029,942,0.695,0.216,25,0.0653,5.62,50,0.135
1031002578,39.0834705,-99.2623787,145,0.003815655,4.47814,1093,0.655,0.29,41,0.074,9.17,45,0.15
1001217954,39.0747269,-99.2625092,167,0.003794954,4.713391,1026,0.784,0.287,30,0.09,6.05,28,0.299
1031523207,39.0749384,-99.2742995,161,0.003814286,4.393744,966,0.686,0.233,42,0.0877,8.05,28,0.106
1032443545,39.0804567,-99.2756769,197,0.003678879,4.557223,986,0.775,0.271,2,0.0787,2.35,23,0.117
1044152607,39.0784282,-99.2647265,40,0.04782584,34.1336,950,0.691,0.214,35,0.0763,2.43,4,0.128
1001218507,39.0736365,-99.1701733,684,0.00365634,4.5859,963,0.688,0.29,12,0.0784,8.16,14728,0.281
1001218508,39.071858,-99.1679219,615,0.057156663,56.0421,935,0.712,0.278,19,0.0666,7.31,4326,0.239
1001218506,39.073625,-99.1748816,340,0.063742692,52.817538,1088,0.715,0.288,10,0.077,5.5,3500,0.182
1001218259,39.0682305,-99.1682032,1110,0.045687299,77.253623,945,0.622,0.204,18,0.0895,8.42,3000,0.214
1043454105,39.0716973,-99.1723972,956,0.059762134,22.335265,999,0.623,0.224,32,0.0739,1.5,710,0.26
1001218262,39.0719986,-99.1702454,153,0.070790039,64.180161,900,0.648,0.261,5,0.0806,4.79,44,0.122
1005732717,39.0646879,-99.1726122,1080,0.026000322,28.188379,1013,0.715,0.294,6,0.0777,8.93,14999,0.234
1001218510,39.066502,-99.1749481,303,0.062240872,30.480646,1056,0.783,0.279,20,0.0655,5.62,9877,0.122
1001218511,39.062876,-99.1749828,1190,0.067297367,39.488782,1009,0.782,0.292,20,0.0725,4.28,4927,0.178
1001218260,39.0629334,-99.170332,656,0.073125806,71.741438,995,0.644,0.243,17,0.0766,5.18,3000,0.106
1001218258,39.0649125,-99.167988,652,0.016867986,42.314186,925,0.685,0.241,47,0.0705,5.46,2850,0.134
1037036091,39.0649088,-99.1749633,852,0.042296971,24.991046,1078,0.623,0.215,16,0.0621,9.94,70,0.259
1001218137,39.0683538,-99.171795,334,0.054183253,79.784644,1073,0.641,0.271,35,0.0666,3.26,48,0.233
1001218261,39.0647465,-99.1703147,300,0.036218163,69.051092,1051,0.65,0.249,29,0.0793,5.56,42,0.102
1006042816,39.0665882,-99.167972,1096,0.017548762,64.495785,1047,0.627,0.296,46,0.0808,2.41,27,0.197
1006043000,39.0626896,-99.1678331,854,0.047313557,36.69029,959,0.714,0.237,40,0.0606,9.89,25,0.195
1028444305,39.0937888,-99.3111691,193,0.021487229,49.248632,1094,0.654,0.209,27,0.0658,5.05,39,0.287
1032576744,39.1017865,-99.3047703,307,0.066886086,44.223583,1095,0.737,0.206,2,0.0877,3.31,55,0.217
1044054977,38.9990951,-99.3100843,642,0.023503079,45.932414,1028,0.786,0.213,26,0.0742,7.19,8,0.194
1001218606,39.051323,-99.2696568,249,0.022369802,54.426557,997,0.692,0.268,40,0.071,8.85,150,0.182
1001218142,39.054959,-99.272221,963,0.075229233,79.35279,963,0.741,0.269,43,0.0705,3.95,50,0.266
1002909628,39.0567138,-99.260578,1036,0.026472531,25.264056,903,0.702,0.271,6,0.0738,7.91,50,0.232
1001218215,39.0567812,-99.2745245,899,0.079873994,77.738856,918,0.766,0.269,21,0.0644,8.63,25,0.272
1002909898,39.054957,-99.2861921,584,0.033880753,64.271277,1061,0.661,0.221,36,0.0673,3.35,25,0.135
1001218607,39.0495114,-99.2699596,844,0.017859531,30.11855,924,0.744,0.296,50,0.0781,5.12,1154.28,0.196
1001218775,39.0404515,-99.2563113,154,0.053107773,32.65901,923,0.711,0.228,49,0.0854,2.89,60,0.272
1006046769,39.0423078,-99.251598,584,0.027408613,38.21879,921,0.787,0.241,49,0.0838,9.59,5,0.212
1001217989,39.124109,-99.3064432,888,0.039381458,16.610054,1009,0.634,0.211,30,0.0847,6.21,2963,0.105
1001217988,39.1242815,-99.3085067,1113,0.038775235,51.852472,957,0.789,0.223,8,0.072,7.24,190,0.246
1001217990,39.1260573,-99.3061529,779,0.031406695,45.231276,1014,0.615,0.283,48,0.0683,4.38,667,0.186
1001218381,39.093833,-99.1383561,621,0.069278967,56.722087,929,0.634,0.2,32,0.083,4.23,45,0.216
1001215607,39.1004239,-99.2302252,171,0.073274453,16.971941,900,0.787,0.29,37,0.0705,6.77,2820,0.164
1001215606,39.0986436,-99.2279153,797,0.027830437,29.827167,975,0.722,0.219,37,0.0859,1.2,267,0.295
1001215608,39.1022366,-99.2302101,1129,0.026466305,42.75116,958,0.614,0.27,26,0.0799,7.64,81,0.22
1006043140,39.1004144,-99.2278993,583,0.042533434,27.292368,1014,0.773,0.258,24,0.0643,4.83,9,0.178
1001217710,39.1240323,-99.2897277,452,0.058038121,49.287535,928,0.66,0.293,49,0.0671,7.7,3000,0.289
1001218336,39.1185738,-99.2507036,496,0.060352803,17.318584,1094,0.625,0.3,10,0.0715,3.2,7078,0.263
1001218632,39.1048698,-99.1429257,132,0.03972318,33.557415,1092,0.797,0.233,46,0.083,9.42,1749,0.145
1001216402,39.1231,-99.2576757,747,0.027320126,28.804955,975,0.77,0.265,12,0.06,7.76,2193,0.191
1001216403,39.1203856,-99.2518635,249,0.079530356,32.288242,975,0.706,0.211,34,0.0786,7.04,1505,0.277
1001218647,39.0895799,-99.2420115,658,0.079271535,72.78346,947,0.604,0.282,44,0.0825,5.28,109,0.121
1001218648,39.0895584,-99.2443382,963,0.065393813,44.936782,1004,0.779,0.203,36,0.0803,3.78,26,0.261
1001216409,39.0749263,-99.1443048,445,0.053216182,63.211665,949,0.755,0.236,43,0.086,7.75,2557,0.203
1001216410,39.075938,-99.1424743,139,0.053414845,68.036616,1094,0.785,0.292,13,0.0842,5.29,2239,0.248
1001216411,39.0757844,-99.1405688,565,0.042397107,41.326813,986,0.631,0.208,7,0.0688,2.89,370,0.169
1001216412,39.0792057,-99.140766,694,0.060987658,38.40114,972,0.614,0.268,17,0.0866,1.15,78,0.266
1001217868,39.0811784,-99.1430954,407,0.032425011,57.988625,930,0.622,0.2,18,0.0868,3.49,16,0.249
1001215529,39.1121924,-99.2438044,1078,0.06834071,79.091695,919,0.627,0.267,34,0.0691,9.01,3000,0.163
1002911235,39.0975986,-99.2442592,702,0.03581914,49.425782,981,0.69,0.218,46,0.0874,4.38,16,0.228
1001218006,39.0896642,-99.3043006,848,0.027007568,59.364869,904,0.717,0.259,22,0.0651,8.9,3000,0.226
1001219152,39.0896008,-99.2973234,662,0.053475701,18.484198,1005,0.618,0.236,47,0.072,5.09,302,0.226
1001218368,39.0896431,-99.3019748,354,0.023253774,47.809049,1025,0.637,0.212,9,0.0844,2.18,367,0.222
1001217645,39.0896219,-99.2996491,472,0.018531942,42.342438,997,0.701,0.265,26,0.0708,5.24,100,0.153
1001218007,39.0914556,-99.30195,1129,0.067739792,78.037443,1073,0.603,0.205,27,0.0809,1.39,92,0.116
1001218008,39.0914767,-99.3042757,933,0.057353765,46.131799,970,0.662,0.208,37,0.0878,1.81,35,0.179
1002909636,39.0914134,-99.2972985,425,0.016584957,41.97239,902,0.77,0.273,15,0.0807,2.58,25,0.294
1001218009,39.0932471,-99.2995994,525,0.04040013,23.042336,900,0.637,0.291,15,0.0625,9.24,485,0.165
1001219153,39.0932547,-99.3018892,758,0.077924329,24.738201,1016,0.732,0.203,4,0.0604,3.04,122,0.154
1001217647,39.0932893,-99.3042508,608,0.064348803,64.869194,1050,0.655,0.266,26,0.0773,4.14,101,0.274
1001218700,39.0948442,-99.2612125,791,0.048777929,35.573699,1001,0.751,0.203,5,0.0724,2.58,7332,0.171
1001218359,39.0912653,-99.2655716,117,0.040805887,62.496924,1020,0.78,0.237,35,0.0806,3.07,4500,0.157
1001218361,39.0930265,-99.2658123,1080,0.034773226,61.58608,924,0.608,0.208,40,0.0635,4.11,3000,0.218
1001218362,39.0931227,-99.2612459,778,0.079969715,31.615419,980,0.695,0.279,40,0.0683,5.29,3000,0.292
1001218363,39.0912408,-99.2613045,1033,0.070721745,17.013924,1052,0.728,0.253,39,0.0699,9.01,3000,0.154
1031937315,39.0894282,-99.2613614,559,0.042062776,74.023046,1052,0.695,0.258,36,0.0732,7.02,2647,0.107
1001218358,39.0894396,-99.2669928,114,0.018049899,31.250417,1069,0.73,0.209,14,0.0661,4.36,1351,0.103
1037779206,39.1273615,-99.2709474,422,0.042409473,30.799487,1053,0.669,0.265,42,0.0673,7.74,14,0.136
1001215567,39.0912329,-99.1539471,652,0.020370333,37.865619,1019,0.703,0.212,35,0.075,6.54,4995,0.251
1001215566,39.0912406,-99.1562731,357,0.027186737,24.061325,1006,0.697,0.258,14,0.0757,9.36,3647,0.161
1001215565,39.0912253,-99.1516211,857,0.035962519,51.397498,1060,0.745,0.237,50,0.0893,9.63,3489,0.119
1001215563,39.095727,-99.151614,703,0.017436598,25.598325,1086,0.64,0.285,35,0.0704,4.37,2865,0.135
1001215564,39.092124,-99.149295,1057,0.047502919,26.454316,1044,0.753,0.278,13,0.0732,2.08,2043,0.186
1001215562,39.0939478,-99.1493056,797,0.051122505,78.62845,1060,0.691,0.248,25,0.0878,9.41,1936,0.193
1001215561,39.0958058,-99.1496827,400,0.070877069,42.283506,965,0.762,0.287,37,0.0687,9.09,1604,0.196
1006043402,39.0938787,-99.1516634,728,0.036442441,65.408012,970,0.664,0.204,30,0.0751,7.9,15,0.243
1001217624,39.0621985,-99.2538281,138,0.0048176,5.4594,969,0.757,0.289,17,0.0655,1.82,93,0.258
1005733192,39.0948788,-99.2662052,123,0.005175911,6.399659,946,0.6,0.217,43,0.0656,7.49,83,0.267
1034571302,39.0930477,-99.2611385,128,0.005034153,6.250443,909,0.791,0.237,20,0.0833,5.9,54,0.21
1001217923,39.0640308,-99.2515011,241,0.004833116,5.614423,1013,0.61,0.232,19,0.0684,2.12,50,0.294
1001218043,39.0603663,-99.256155,117,0.004849884,5.995533,981,0.667,0.259,42,0.0826,2.62,48,0.231
1001218042,39.0603689,-99.2578213,130,0.005128543,5.879687,1003,0.684,0.215,17,0.0604,7.61,47,0.268
1006045401,39.092153,-99.2636018,235,0.005114735,5.799828,1007,0.768,0.249,14,0.0753,1.82,40.1,0.212
1006047839,39.093668,-99.2631454,199,0.005139462,5.573497,962,0.723,0.228,46,0.0874,4.82,40,0.202
1001215624,39.0874242,-99.2536784,119,0.005098433,6.315064,1040,0.63,0.2,41,0.0705,2.27,25,0.129
1001215625,39.0856113,-99.2536972,113,0.005197966,6.296198,1041,0.718,0.275,15,0.0629,6.73,25,0.158
1001217922,39.0621598,-99.2584782,152,0.004933718,5.769385,1007,0.764,0.204,5,0.0795,4.45,25,0.188
1001217924,39.0603857,-99.25383,142,0.0051966,5.937415,957,0.633,0.208,28,0.0704,7.37,25,0.234
1028179340,39.0903541,-99.2636548,215,0.00505881,5.9949,995,0.768,0.267,6,0.077,7.09,19,0.265
1041513991,39.0712358,-99.2788745,192,0.005026054,5.70417,963,0.782,0.26,20,0.0706,4.59,7,0.187
1001218364,39.0894282,-99.2613614,104,0.004931369,5.971548,995,0.72,0.212,47,0.0733,5.71,6.6,0.238
1001218355,39.0912635,-99.2703188,134,0.00499237,6.130998,975,0.662,0.261,27,0.0887,6.08,3500,0.1
1001217992,39.0930886,-99.2752025,241,0.005179176,6.229965,1040,0.723,0.256,6,0.085,6.88,3000,0.159
1001217993,39.0903659,-99.2738182,180,0.004849723,6.407757,1043,0.796,0.28,18,0.0827,2.6,3000,0.241
1001217994,39.0903726,-99.2764507,196,0.005014288,5.550115,1027,0.711,0.257,34,0.0847,4.75,3000,0.146
1001218356,39.0930769,-99.2705508,239,0.004965405,6.129296,1067,0.643,0.284,37,0.062,1.6,3000,0.18
1002910587,39.0859323,-99.2443925,176,0.004863111,6.265611,929,0.779,0.203,15,0.0691,6.38,250,0.245
1001215635,39.0874873,-99.2443757,192,0.004927455,6.058879,1086,0.76,0.237,22,0.0802,9.95,25,0.204
1001215636,39.0856744,-99.2443945,108,0.00487835,6.381849,964,0.8,0.226,20,0.085,8.63,25,0.125
1001215637,39.0838804,-99.2416081,198,0.005022871,5.855054,1027,0.658,0.25,45,0.0676,1.6,25,0.216
1001215638,39.0856744,-99.2443945,109,0.005155543,6.15534,1017,0.627,0.252,4,0.0638,9.23,25,0.17
1001218702,39.0948679,-99.2749774,114,0.004965036,6.13489,1048,0.623,0.285,26,0.0823,1.21,19,0.115
1006044703,39.0938509,-99.2725268,213,0.005179528,5.717293,1040,0.679,0.201,27,0.0713,6.16,7,0.213
1001218487,39.0874737,-99.2695256,229,0.005069712,6.086159,1060,0.731,0.232,50,0.0699,5.62,1266,0.218
1001217958,39.0838584,-99.2707828,171,0.005172617,5.517381,906,0.747,0.3,35,0.0877,5.36,705,0.174
1006794814,39.0821262,-99.2694077,186,0.004879591,6.333104,1007,0.726,0.242,45,0.0779,3.61,444,0.297
1001217623,39.0613875,-99.251289,183,0.005167263,5.4876,1065,0.681,0.275,4,0.062,5.1,202,0.283
1001217959,39.0856703,-99.2706827,132,0.005182998,5.748021,1053,0.727,0.242,7,0.0868,9.53,30,0.197
1002910586,39.0747851,-99.2462307,204,0.00498028,6.383178,919,0.727,0.231,11,0.063,3.81,25,0.237
1001218485,39.0874547,-99.2672,234,0.004908968,5.991418,964,0.729,0.295,21,0.067,3.13,1367,0.236
1001218486,39.0874073,-99.2613861,246,0.004886018,6.240863,1062,0.66,0.269,18,0.0893,7.96,852.24,0.274
1001217960,39.0856039,-99.2625432,155,0.005100099,6.190615,1046,0.695,0.294,31,0.0602,6.16,580,0.142
1001217839,39.0730367,-99.2584668,173,0.00504596,6.435561,1077,0.768,0.272,25,0.078,5.6,27,0.293
1001218377,39.0874005,-99.257167,155,0.005038836,6.415292,1073,0.753,0.242,21,0.0671,3.38,250,0.2
1001216415,39.0855876,-99.2571858,229,0.005002266,5.474261,1082,0.601,0.253,3,0.0768,1.16,186,0.155
1001216414,39.0828603,-99.2583768,157,0.005101689,6.198305,1052,0.693,0.274,20,0.0734,2.98,132,0.128
1001215626,39.0801409,-99.2584049,167,0.00494968,6.062898,1038,0.645,0.298,49,0.0632,9.41,50,0.144
1001215627,39.0765151,-99.2584425,142,0.005174715,5.629745,971,0.763,0.276,39,0.0753,7.44,50,0.184
1002909450,39.0784069,-99.2467953,222,0.00497457,5.952658,920,0.609,0.249,6,0.0693,6.7,25,0.217
1001217801,39.0773535,-99.1361245,600,0.00266054,3.2968,1018,0.793,0.237,30,0.084,2.48,1310,0.199
1001215486,39.0846241,-99.1384123,793,0.005545218,5.483427,949,0.656,0.218,22,0.0806,4.36,25,0.203
1001215488,39.0855107,-99.1360821,373,0.007109059,4.377282,939,0.684,0.246,10,0.0856,9.61,25,0.189
1002909682,39.0865569,-99.1389484,667,0.006880073,5.256559,1086,0.725,0.227,24,0.0743,6.53,25,0.228
1001215489,39.083698,-99.1360916,429,0.004055067,7.742268,1020,0.666,0.293,35,0.0763,8.39,20,0.171
1044075471,39.080558,-99.1382925,460,0.00297296,7.021247,953,0.765,0.254,42,0.0844,1.71,13,0.237
1001215485,39.0828114,-99.1384217,616,0.005551654,5.319311,1004,0.693,0.299,11,0.0842,4.74,3,0.162
1001215483,39.079186,-99.1384406,730,0.004028343,7.657578,1029,0.642,0.287,12,0.0837,6.14,318,0.109
1001215484,39.0809888,-99.1372684,628,0.002918346,3.595822,1025,0.676,0.223,15,0.0866,3.63,77,0.256
1001218369,39.0898181,-99.1932611,326,0.004002068,4.86647,1064,0.604,0.253,31,0.0763,6.1,2873,0.221
1001218370,39.0898448,-99.1909351,731,0.004579252,7.767675,995,0.627,0.232,17,0.068,4.66,2098,0.16
1001218367,39.0898974,-99.1863404,396,0.004698466,5.379231,1034,0.774,0.277,32,0.0802,9.86,2000,0.248
1001218366,39.0898714,-99.188609,800,0.004880222,4.144325,1076,0.634,0.273,21,0.0776,1.11,1198,0.174
1001218642,39.0943501,-99.1932611,686,0.003494001,5.147936,998,0.774,0.256,14,0.0719,6.47,30,0.19
1001289436,39.1348366,-99.2682498,697,0.005302758,6.824184,1065,0.644,0.203,14,0.0882,4.21,15232,0.102
1001218297,39.1166862,-99.261911,725,0.006356389,3.58601,913,0.608,0.216,18,0.0722,1.94,13032,0.155
1001218298,39.1130652,-99.260797,519,0.003705776,6.674302,967,0.741,0.2,14,0.0851,7.51,9767,0.172
1001218685,39.1112572,-99.2596583,655,0.003746895,4.192344,907,0.716,0.287,10,0.0656,2.67,3500,0.157
1001289435,39.1339265,-99.2659145,523,0.006068641,4.717278,987,0.775,0.279,43,0.088,5.88,1953,0.275
1001289439,39.1393649,-99.2659612,554,0.004568077,5.224491,1030,0.758,0.299,39,0.0805,4.1,153,0.22
1001289437,39.1360479,-99.2665499,438,0.006949518,4.90587,933,0.729,0.204,19,0.0855,3.41,113,0.278
1001289428,39.1411777,-99.2659768,596,0.007471649,5.739285,921,0.705,0.202,7,0.0636,9.94,82,0.277
1044234464,39.1148695,-99.2758608,447,0.00620303,4.87699,1073,0.745,0.219,12,0.0823,9.13,9,0.175
1001218629,39.1194402,-99.2665223,655,0.006981364,7.96732,911,0.73,0.249,34,0.0857,2.6,39821,0.247
1001218622,39.1185434,-99.2642105,566,0.004176834,7.065302,941,0.796,0.255,39,0.0658,1.56,22134,0.174
1001218617,39.123066,-99.266461,417,0.004537595,5.548233,930,0.689,0.242,41,0.0631,8.05,5695,0.184
1001218628,39.1221692,-99.2641492,530,0.003926903,7.589476,954,0.74,0.292,44,0.081,5.93,3000,0.224
1001289665,39.1339183,-99.2730982,359,0.006397436,5.253006,1080,0.791,0.208,34,0.0606,3.77,51,0.209
1044594953,39.1185345,-99.2663578,667,0.004774085,6.582833,992,0.765,0.282,33,0.0819,9.31,8,0.1
1001218686,39.1158692,-99.2595604,429,0.00679281,4.90677,1080,0.778,0.218,1,0.0848,4.81,19081,0.157
1037789593,39.1113014,-99.2619849,625,0.006059511,4.564786,912,0.617,0.223,24,0.07,8.29,15,0.12
1037789598,39.1149272,-99.2619356,550,0.004071418,3.633986,1085,0.783,0.253,31,0.0739,2.86,7,0.263
1006040514,39.1185192,-99.2700283,498,0.005206671,4.830776,1064,0.707,0.253,33,0.0604,6.86,25,0.282
1036442243,39.1201269,-99.2711505,435,0.006071725,4.799015,974,0.723,0.251,22,0.0671,8.68,18,0.191
1037782451,39.1185049,-99.2734935,755,0.002771767,4.959183,1094,0.771,0.273,34,0.0655,3.3,20,0.258
1002941774,39.1393434,-99.2499817,501,0.004075096,6.40876,1059,0.747,0.259,28,0.0708,1.86,99,0.222
1031893131,39.1112438,-99.2759027,536,0.00501859,7.007021,968,0.716,0.276,21,0.084,9.62,19,0.176
1037789519,39.1128143,-99.2747211,461,0.007367206,5.233865,921,0.646,0.289,38,0.0777,6.19,15,0.281
1037789487,39.1166902,-99.2739536,739,0.007092917,6.214764,934,0.73,0.269,12,0.0753,7.11,5,0.283
1001217717,39.1294662,-99.2906298,771,0.004567026,7.724218,964,0.778,0.225,11,0.0889,9.01,3000,0.19
1001218664,39.1297973,-99.2944615,656,0.00387184,7.986855,1070,0.692,0.263,33,0.0735,6.35,3000,0.186
1001219125,39.1320526,-99.29289,470,0.004888687,3.771387,1061,0.626,0.263,49,0.0876,6.75,248,0.121
1001218620,39.1185144,-99.2711919,419,0.003099074,7.751022,1093,0.61,0.271,5,0.0667,6.69,29518,0.239
1001218619,39.120337,-99.2688341,340,0.003819945,7.87036,1098,0.665,0.252,6,0.0675,3.05,17975,0.219
1001217703,39.1221402,-99.2711306,455,0.006437704,5.299366,974,0.655,0.277,28,0.0645,8.47,70,0.275
1001217702,39.1275693,-99.2733657,608,0.006409503,5.377885,1073,0.661,0.277,23,0.0755,9.69,21,0.103
1001289444,39.1375299,-99.2519807,374,0.005942408,7.152465,928,0.791,0.23,18,0.0694,7.74,60,0.294
1001218376,39.1029677,-99.1452668,368,0.02485501,22.4638,1044,0.629,0.295,7,0.083,2.25,2927,0.188
1001216398,39.0939282,-99.1476595,393,0.033238128,28.470032,940,0.744,0.26,1,0.0805,5.2,2677,0.288
1001216397,39.0957408,-99.1476461,402,0.027741826,37.17653,1076,0.753,0.265,40,0.0753,4.23,2173,0.137
1001216395,39.0993661,-99.1476194,375,0.044837027,43.295413,1080,0.763,0.23,42,0.072,3.91,1685,0.212
1001216399,39.0948345,-99.1476528,400,0.026675426,26.311867,1066,0.783,0.212,23,0.0611,7.53,1256,0.181
1036444695,39.0969208,-99.145171,375,0.033743445,44.877735,1040,0.738,0.28,42,0.0686,7.02,17,0.286
1001216461,39.0790482,-99.1771842,374,0.035620467,39.067906,900,0.65,0.214,27,0.0657,2.22,75000,0.128
1001216448,39.077266,-99.1725386,409,0.043930565,33.872339,943,0.711,0.263,31,0.0886,3.53,70907,0.139
1001216451,39.0809047,-99.1705541,436,0.043446377,27.967091,992,0.612,0.242,42,0.086,6.14,67150,0.287
1001216452,39.0800159,-99.167879,443,0.036844103,40.93498,1013,0.649,0.292,10,0.0849,9.96,29440,0.263
1001216447,39.0754379,-99.1748698,415,0.033044827,30.042494,1048,0.708,0.292,35,0.0607,6.86,3500,0.281
1001216449,39.0808764,-99.174853,425,0.040015258,39.573965,908,0.61,0.285,45,0.0712,8.58,3500,0.21
1001216460,39.0790329,-99.1795098,412,0.044666273,38.984106,992,0.721,0.221,49,0.0634,8.07,3500,0.2
1001216464,39.0772048,-99.181841,417,0.026897788,26.390102,1094,0.728,0.293,5,0.0649,7.8,3195,0.148
1001216458,39.0790023,-99.184161,368,0.038637971,27.594464,1021,0.711,0.296,3,0.0632,3.69,2839,0.221
1001218465,39.0753766,-99.1841722,373,0.032227258,30.999366,959,0.712,0.284,41,0.0797,7.25,2721,0.243
1001216459,39.0790176,-99.1818354,436,0.033749715,25.961245,966,0.634,0.283,48,0.0813,1.6,2370,0.287
1001216444,39.0808459,-99.1794795,378,0.040222432,34.145717,1022,0.685,0.237,31,0.0746,7.69,1194,0.115
1001216446,39.0771353,-99.1748646,413,0.024919134,30.377435,1006,0.706,0.2,31,0.079,7.85,593,0.185
1001216456,39.0790788,-99.172533,393,0.028922435,26.329566,982,0.738,0.249,25,0.0838,6.24,167,0.227
1001216453,39.0790941,-99.1702074,395,0.029899428,24.885384,971,0.752,0.285,33,0.0808,9.01,84069,0.212
1001216454,39.0754685,-99.1702186,441,0.029852504,29.831543,961,0.745,0.271,15,0.0894,6.09,61821,0.195
1001216455,39.0772966,-99.1678874,421,0.031473133,36.512538,1029,0.69,0.279,27,0.0862,6.98,53580,0.171
1001216450,39.0808917,-99.1725274,417,0.043110757,41.658327,1034,0.77,0.249,41,0.0826,6.76,20360,0.156
1001216466,39.0772354,-99.1771898,392,0.044852055,39.675358,912,0.609,0.286,23,0.0787,7.49,3500,0.281
1001216442,39.0810074,-99.1841548,383,0.043073378,38.37743,1044,0.796,0.202,6,0.0608,3.13,2150,0.136
1001216445,39.0808426,-99.1770659,383,0.03645359,37.613395,1095,0.752,0.245,42,0.0843,9.04,611,0.183
1006047699,39.075727,-99.1684913,448,0.036109554,39.495646,913,0.781,0.232,32,0.061,3.18,12,0.261
1001216457,39.0763519,-99.1737042,434,0.038066698,29.692423,1048,0.628,0.245,45,0.084,7.71,7,0.141
1036591828,39.0513465,-99.2754366,211,0.01611875,16.0403,1080,0.615,0.223,9,0.0811,2.77,75,0.108
1001217697,39.0576374,-99.163331,316,0.0102942,10.9453,903,0.696,0.234,21,0.0759,5.79,204,0.221
1001217696,39.0592778,-99.1657721,325,0.0092942,12.9453,995,0.79,0.211,20,0.0883,4.33,76,0.112
1006043293,39.0594155,-99.1518235,307,0.0112942,10.9453,915,0.744,0.218,38,0.086,3.78,60,0.218
1037893456,39.057963,-99.1615297,299,0.0132942,10.9453,1063,0.762,0.264,18,0.0615,6.01,42,0.19
1006043762,39.0594385,-99.1494988,321,0.0072942,10.9453,1054,0.634,0.223,31,0.0891,9,22,0.205
1027796269,38.9958478,-99.2445394,139,0.00083463,0.9916,1054,0.707,0.201,1,0.0647,7.2,40.28,0.289
1031523199,38.9984878,-99.2394981,122,0.00063463,1.1216,1012,0.65,0.298,29,0.0663,5.43,35,0.287
1006043838,39.0140088,-99.2743452,112,0.00056463,0.8916,937,0.647,0.265,31,0.0765,3.52,32,0.235
1044000954,39.0789635,-99.3408323,136,0.00257865,3.1921,921,0.747,0.235,50,0.0845,3.13,25,0.274
1044760865,39.0746966,-99.3385997,111,0.0029658,3.7568,1090,0.625,0.205,26,0.0893,3.41,3,0.158
1031523209,39.0202683,-99.2510195,186,0.00180546,3.94562,959,0.698,0.259,50,0.0886,7.65,8,0.103
1001218594,39.0587255,-99.2294787,436,0.0001035,0.1244,1036,0.659,0.227,14,0.079,7.75,15,0.189
1031431109,39.0411287,-99.2491888,536,0.000155841,0.183265,952,0.644,0.278,19,0.0879,3.96,7,0.142
1044201998,39.0433235,-99.2272001,650,0.000165985,3.564851,1020,0.731,0.244,12,0.0734,7.63,5,0.146
